X,Y,PHI
17.9073,26.0185,1.49237
17.9121,26.0798,1.49233
17.9193,26.1707,1.49226
17.9344,26.3635,1.49204
17.9383,26.4122,1.49197
17.9405,26.4405,1.49194
17.9477,26.5315,1.49182
17.9546,26.6189,1.49172
17.9627,26.7215,1.49161
17.9714,26.8305,1.49152
17.9765,26.8948,1.49148
17.9828,26.9738,1.49144
17.9913,27.0811,1.49141
17.9971,27.1544,1.4914
18.0049,27.2521,1.4914
18.0119,27.3393,1.4914
18.0187,27.4248,1.49142
18.0264,27.5216,1.49146
18.0345,27.6246,1.49152
18.0421,27.7193,1.49159
18.0473,27.7856,1.49162
18.0546,27.8769,1.49168
18.0648,28.0055,1.49178
18.0716,28.0912,1.49184
18.0782,28.1753,1.49188
18.0833,28.2401,1.49191
18.0919,28.3485,1.49195
18.0978,28.4226,1.49195
18.1049,28.5128,1.49194
18.1148,28.6383,1.49189
18.1224,28.7342,1.49185
18.1265,28.7863,1.49183
18.1346,28.8886,1.49182
18.1453,29.0238,1.49182
18.1524,29.1134,1.49184
18.1554,29.1514,1.49185
