speed_f,yaw_rate_f,longitude_acc_f,lateral_acc_f,X_f,Y_f,PHI_f
1.10332,0.00106492,-0.0463949,-0.00271289,332.831,306.123,4.65598
1.11118,0.0010984,-0.038109,-0.00281187,332.827,306.101,4.65602
1.11966,0.0011671,-0.0298308,-0.00291616,332.823,306.078,4.65609
1.12823,0.00123366,-0.0220083,-0.00302044,332.819,306.056,4.65615
1.13517,0.0012829,-0.0162117,-0.00309875,332.816,306.031,4.65621
1.14743,0.00132,-0.00688733,-0.00323486,332.811,306.011,4.65626
1.15613,0.0013464,0.00415718,-0.00333564,332.807,305.988,4.6563
1.16422,0.00137121,0.0142489,-0.0034329,332.804,305.964,4.65634
1.17297,0.00143139,0.0244448,-0.00353654,332.8,305.941,4.6564
1.18171,0.00148892,0.0339554,-0.00363876,332.797,305.918,4.65647
1.18837,0.00153104,0.0407976,-0.00371455,332.794,305.89,4.65653
1.19938,0.00160408,0.0522517,-0.00385162,332.79,305.87,4.6566
1.2072,0.00165486,0.059877,-0.00395078,332.787,305.846,4.65666
1.21528,0.00170117,0.0667807,-0.00404344,332.783,305.821,4.65673
1.22446,0.0017172,0.0743984,-0.00415177,332.78,305.797,4.65677
1.23335,0.001732,0.0812399,-0.00436418,332.776,305.773,4.65681
1.24141,0.00174538,0.0872151,-0.00456164,332.773,305.748,4.65686
1.24967,0.0017256,0.0929858,-0.00476163,332.77,305.722,4.65688
1.25773,0.00167137,0.0985908,-0.00496941,332.767,305.698,4.65688
1.26433,0.00162225,0.0988696,-0.00516281,332.764,305.672,4.65688
1.27162,0.00153007,0.0991912,-0.00538734,332.761,305.647,4.65686
1.27915,0.00144798,0.099559,-0.00559413,332.757,305.622,4.65684
1.28598,0.00137392,0.0998239,-0.00568659,332.754,305.595,4.65682
1.29339,0.00132883,0.100122,-0.00579085,332.751,305.57,4.65682
1.29931,0.00129812,0.100278,-0.00586279,332.748,305.54,4.65683
1.30669,0.00124728,0.100455,-0.00598636,332.745,305.517,4.65682
1.31296,0.00124196,0.100523,-0.00609414,332.742,305.492,4.65685
1.3191,0.00123724,0.100602,-0.00608638,332.74,305.466,4.65687
1.32473,0.00126491,0.100623,-0.00607914,332.737,305.439,4.65691
1.33036,0.00129528,0.100593,-0.00618399,332.734,305.413,4.65695
1.33477,0.00131824,0.100467,-0.0062649,332.732,305.384,4.657
1.33916,0.00134431,0.10029,-0.00635896,332.73,305.357,4.65704
1.34326,0.00137688,0.0940481,-0.00648172,332.727,305.333,4.65708
1.34679,0.00133511,0.0894662,-0.00657715,332.725,305.305,4.65708
1.35004,0.00129704,0.0853407,-0.00666624,332.723,305.277,4.65709
1.35317,0.0012529,0.0806538,-0.00677302,332.72,305.252,4.65709
1.35502,0.00121368,0.0764164,-0.00697793,332.718,305.225,4.65709
1.35676,0.00114582,0.0726206,-0.00706968,332.717,305.197,4.65707
1.35882,0.00107307,0.0687169,-0.00717118,332.715,305.17,4.65705
1.36123,0.00100574,0.0652517,-0.00726815,332.713,305.143,4.65703
1.3624,0.000954311,0.0586728,-0.00734334,332.711,305.112,4.65702
1.36233,0.000915694,0.048326,-0.00760749,332.709,305.089,4.65701
1.3626,0.000888436,0.0412312,-0.00780094,332.708,305.061,4.65701
1.36236,0.00086305,0.0346736,-0.00788867,332.706,305.032,4.65702
1.36178,0.000870995,0.0271188,-0.0079964,332.704,305.007,4.65704
1.36083,0.000877823,0.020726,-0.00809219,332.703,304.98,4.65706
1.35993,0.000884162,0.0149263,-0.00828475,332.702,304.952,4.65708
1.35891,0.000890776,0.00903029,-0.00849195,332.7,304.925,4.6571
1.3572,0.000896798,-0.000928988,-0.00868621,332.699,304.898,4.65712
1.35506,0.000934231,-0.0101477,-0.00887318,332.697,304.87,4.65717
1.35158,0.000976311,-0.020377,-0.00909053,332.697,304.844,4.65721
1.3473,0.000947239,-0.0336144,-0.00938261,332.696,304.816,4.65721
1.34351,0.000923079,-0.0444383,-0.00962935,332.694,304.787,4.65722
1.33551,0.000884049,-0.0702349,-0.010046,332.694,304.764,4.65721
1.3295,0.000859987,-0.0857395,-0.0103115,332.693,304.735,4.65721
1.32254,0.000798042,-0.10297,-0.0106213,332.692,304.709,4.65719
1.31502,0.000733237,-0.120481,-0.0109577,332.692,304.684,4.65717
1.30688,0.000710371,-0.140332,-0.011263,332.691,304.658,4.65717
1.2989,0.000690591,-0.157202,-0.0115334,332.69,304.631,4.65717
1.28985,0.000666617,-0.177102,-0.011754,332.69,304.606,4.65717
1.28066,0.000646226,-0.193668,-0.0119478,332.689,304.581,4.65717
1.2701,0.000626716,-0.213975,-0.0121386,332.689,304.555,4.65717
1.26029,0.000610281,-0.230751,-0.012214,332.688,304.527,4.65717
1.2489,0.00062913,-0.254376,-0.0123284,332.688,304.505,4.6572
1.23808,0.000642864,-0.271161,-0.0124148,332.688,304.48,4.65722
1.2265,0.000657114,-0.288224,-0.0125071,332.687,304.456,4.65724
1.21548,0.00068834,-0.298812,-0.012565,332.686,304.425,4.65727
1.20086,0.000709315,-0.324124,-0.012717,332.687,304.407,4.6573
1.18786,0.000754324,-0.342429,-0.0129106,332.687,304.383,4.65734
1.1753,0.000765026,-0.360348,-0.0131121,332.687,304.36,4.65736
1.16252,0.000773821,-0.374872,-0.0132814,332.686,304.335,4.65738
1.1493,0.00074628,-0.39296,-0.0135063,332.686,304.314,4.65738
1.13649,0.000723715,-0.407366,-0.0136967,332.686,304.291,4.65738
1.12278,0.00066884,-0.421157,-0.0138865,332.685,304.268,4.65736
1.10813,0.000612942,-0.434981,-0.0140859,332.685,304.246,4.65734
1.09374,0.000560735,-0.44754,-0.0142778,332.685,304.224,4.65732
1.0787,0.000527926,-0.455442,-0.0143325,332.685,304.197,4.65732
1.06224,0.000436533,-0.476307,-0.0144942,332.686,304.181,4.65727
1.0477,0.00038936,-0.486618,-0.0145823,332.686,304.16,4.65725
1.03239,0.000377804,-0.496125,-0.0146667,332.686,304.139,4.65725
1.01781,0.000366072,-0.505441,-0.0147549,332.686,304.119,4.65725
1.00242,0.000354916,-0.520404,-0.0148411,332.686,304.099,4.65725
0.986177,0.000374145,-0.532741,-0.0149142,332.685,304.078,4.65727
0.970147,0.000440513,-0.549073,-0.015144,332.686,304.06,4.65732
0.953544,0.000494733,-0.562124,-0.0153386,332.686,304.041,4.65736
0.936737,0.000544984,-0.573968,-0.0155239,332.686,304.022,4.6574
0.919504,0.000557201,-0.58249,-0.0156601,332.685,304,4.65742
0.901433,0.000531967,-0.605809,-0.0159422,332.686,303.985,4.65741
0.883914,0.000515918,-0.620128,-0.0161293,332.686,303.968,4.65741
0.866832,0.000499066,-0.634708,-0.0163323,332.686,303.951,4.65741
0.849955,0.000484023,-0.647353,-0.016519,332.685,303.934,4.65741
0.832438,0.000469242,-0.659585,-0.0167077,332.685,303.917,4.65741
0.814826,0.000454679,-0.671358,-0.0168992,332.685,303.901,4.65741
0.79709,0.000440644,-0.682436,-0.0170892,332.685,303.885,4.65742
0.778381,0.000429816,-0.69087,-0.0171552,332.685,303.867,4.65742
0.76094,0.000412279,-0.704082,-0.0174066,332.685,303.854,4.65742
0.742167,0.000399797,-0.71793,-0.0175925,332.685,303.839,4.65742
0.723165,0.00038817,-0.730561,-0.0177701,332.685,303.824,4.65742
0.705026,0.000375277,-0.744117,-0.0179735,332.685,303.81,4.65742
0.686522,0.000363844,-0.755832,-0.0181595,332.685,303.797,4.65742
0.666596,0.000354583,-0.765241,-0.0183128,332.684,303.782,4.65742
0.648269,0.000340736,-0.778859,-0.0184173,332.684,303.77,4.65742
0.629217,0.000330293,-0.788807,-0.0184992,332.684,303.758,4.65742
0.609468,0.000321356,-0.79716,-0.0185707,332.684,303.745,4.65742
0.591588,0.000309956,-0.807425,-0.0186651,332.684,303.734,4.65742
0.572058,0.000300326,-0.816,-0.0187477,332.684,303.722,4.65742
0.551733,0.000293132,-0.822189,-0.0188102,332.683,303.71,4.65742
0.535747,0.000281005,-0.825816,-0.0189201,332.683,303.7,4.65742
0.516413,0.000272763,-0.832869,-0.0189975,332.683,303.69,4.65742
0.497937,0.000264833,-0.839366,-0.0190739,332.683,303.679,4.65742
0.477597,0.000258341,-0.844668,-0.0191372,332.682,303.669,4.65742
0.460537,0.00024656,-0.85404,-0.0194143,332.682,303.661,4.65742
0.443105,0.000271944,-0.854878,-0.0195962,332.682,303.652,4.65744
0.426232,0.000298342,-0.855732,-0.0197914,332.681,303.644,4.65746
0.409481,0.00032208,-0.851798,-0.0199721,332.681,303.636,4.65748
0.393798,0.000344227,-0.842096,-0.0201449,332.68,303.627,4.6575
0.381721,0.000369603,-0.825827,-0.0203496,332.68,303.62,4.65752
0.36914,0.000358239,-0.807196,-0.0205344,332.679,303.613,4.65752
0.356418,0.000347969,-0.786214,-0.0207056,332.678,303.606,4.65753
0.347578,0.000336378,-0.756078,-0.0209051,332.678,303.599,4.65753
0.337751,0.000326232,-0.730328,-0.0210852,332.677,303.592,4.65753
0.329227,0.000316246,-0.700738,-0.0211632,332.676,303.586,4.65753
0.321122,0.000340189,-0.672455,-0.0212419,332.676,303.58,4.65755
0.314952,0.000364106,-0.639847,-0.0214316,332.675,303.573,4.65757
0.308553,0.000385681,-0.611032,-0.0216077,332.674,303.567,4.65759
0.303853,0.000373252,-0.581388,-0.021799,332.673,303.561,4.65759
0.298634,0.000361775,-0.554713,-0.0219811,332.672,303.556,4.65759
0.292591,0.000351927,-0.532171,-0.0221408,332.671,303.549,4.65759
0.290313,0.000339319,-0.504106,-0.0223526,332.67,303.544,4.65759
0.286775,0.000328754,-0.481215,-0.0225365,332.668,303.538,4.65759
0.281645,0.000320795,-0.460286,-0.0226769,332.667,303.532,4.65759
0.28331,0.000307521,-0.426568,-0.0229212,332.666,303.527,4.65759
0.280954,0.000298184,-0.403647,-0.0230998,332.665,303.522,4.65759
0.27903,0.000289084,-0.381784,-0.023279,332.664,303.516,4.65759
0.27758,0.000280139,-0.360773,-0.0234603,332.662,303.511,4.65759
0.276688,0.000271223,-0.34034,-0.0236468,332.661,303.505,4.65759
0.274855,0.000263264,-0.322554,-0.0237183,332.66,303.5,4.65759
0.273937,0.00025494,-0.304379,-0.0237953,332.659,303.495,4.65759
0.272318,0.000247784,-0.289046,-0.0238631,332.658,303.489,4.65759
0.272233,0.000239597,-0.27194,-0.0239432,332.657,303.484,4.65759
0.27322,0.000232071,-0.25162,-0.0241258,332.656,303.478,4.65759
0.275065,0.000224851,-0.227728,-0.0243064,332.655,303.473,4.65759
0.277252,0.000218971,-0.19892,-0.0244563,332.654,303.467,4.6576
0.286375,0.000210063,-0.150292,-0.0246934,332.652,303.462,4.65759
0.291855,0.000204147,-0.114484,-0.0248561,332.651,303.456,4.65759
0.29918,0.000197631,-0.0759256,-0.0250407,332.649,303.45,4.65759
0.306918,0.000191538,-0.0359663,-0.0252187,332.648,303.444,4.65759
0.317617,0.000185374,0.0103085,-0.0254046,332.647,303.438,4.65759
0.328889,0.000179818,0.0511993,-0.0255771,332.645,303.432,4.65759
0.343451,0.000173813,0.0995832,-0.0257699,332.643,303.425,4.65759
0.358519,0.000168658,0.144909,-0.0259404,332.641,303.418,4.65759
0.373897,0.000163345,0.190394,-0.0261214,332.639,303.411,4.6576
0.391682,0.000158812,0.233221,-0.0262795,332.636,303.403,4.6576
0.41187,0.000153149,0.284999,-0.0264842,332.634,303.395,4.6576
0.432399,0.000148502,0.326655,-0.0266578,332.631,303.387,4.6576
0.452751,0.000143747,0.368039,-0.0268411,332.628,303.378,4.6576
0.47438,0.000139346,0.405648,-0.027016,332.625,303.369,4.6576
0.496127,0.00013514,0.446929,-0.0271879,332.622,303.359,4.6576
0.520436,0.000130887,0.487948,-0.027367,332.619,303.349,4.6576
0.543707,0.000126776,0.526395,-0.0275456,332.616,303.338,4.6576
0.568733,0.000123065,0.565143,-0.0277112,332.613,303.326,4.6576
0.595337,0.000118977,0.60671,-0.0277868,332.609,303.315,4.6576
0.620919,0.000115703,0.639355,-0.0278488,332.606,303.302,4.6576
0.649565,0.000111744,0.677956,-0.0279263,332.602,303.29,4.6576
0.677984,0.000142958,0.716613,-0.0279985,332.599,303.277,4.65762
0.706352,0.000171966,0.751669,-0.0280676,332.595,303.263,4.65764
0.735056,0.000228286,0.782268,-0.0281305,332.592,303.247,4.65768
0.765816,0.000296642,0.818429,-0.0282094,332.588,303.233,4.65772
0.795181,0.000354483,0.848103,-0.0282785,332.584,303.217,4.65777
0.825335,0.000404717,0.873535,-0.0283398,332.581,303.2,4.6578
0.857391,0.000507697,0.91227,-0.0285426,332.577,303.184,4.65787
0.889028,0.000594069,0.943873,-0.0287188,332.573,303.166,4.65794
0.921376,0.000668832,0.970817,-0.0288749,332.57,303.147,4.658
0.954938,0.000758207,1.0022,-0.0290679,332.565,303.129,4.65806
0.988347,0.000836539,1.02898,-0.0292429,332.561,303.11,4.65813
1.02063,0.000904905,1.05171,-0.0293993,332.558,303.088,4.65819
1.05297,0.000985809,1.07785,-0.0295906,332.554,303.068,4.65826
1.085,0.00105799,1.10048,-0.0297672,332.551,303.047,4.65832
1.11667,0.0011199,1.11367,-0.029828,332.547,303.024,4.65838
1.14744,0.00122997,1.12356,-0.0300173,332.544,303.002,4.65847
1.17633,0.00132793,1.12703,-0.0300854,332.54,302.978,4.65855
1.20414,0.00145454,1.12382,-0.0302561,332.537,302.954,4.65866
1.23107,0.00156961,1.11634,-0.0304152,332.534,302.929,4.65876
1.25566,0.0017009,1.10787,-0.0306029,332.531,302.905,4.65887
1.28034,0.00180853,1.0965,-0.0307611,332.529,302.878,4.65897
1.30273,0.00189744,1.08342,-0.0309542,332.526,302.853,4.65906
1.32512,0.00197226,1.06788,-0.0310191,332.524,302.827,4.65915
1.34743,0.0020424,1.05357,-0.0310815,332.521,302.799,4.65923
1.36791,0.00212078,1.03797,-0.0311537,332.519,302.773,4.65932
1.38854,0.00222259,1.02456,-0.0312187,332.517,302.745,4.65943
1.40967,0.00231412,1.01271,-0.0311831,332.515,302.715,4.65953
1.4277,0.00250129,0.9987,-0.0311385,332.513,302.688,4.65969
1.44695,0.00269212,0.987212,-0.0310998,332.511,302.659,4.65986
1.46726,0.00291656,0.977432,-0.0310656,332.509,302.628,4.66005
1.48457,0.00323955,0.965395,-0.0310208,332.507,302.601,4.66031
1.50259,0.00354568,0.955438,-0.0309816,332.505,302.571,4.66056
1.52127,0.00387081,0.946901,-0.030947,332.504,302.539,4.66084
1.53662,0.00430811,0.929508,-0.0309031,332.502,302.51,4.66118
1.55228,0.00468111,0.914919,-0.0308643,332.5,302.479,4.6615
1.56864,0.00506726,0.901501,-0.0308265,332.499,302.447,4.66183
1.5839,0.00549495,0.888107,-0.0307868,332.497,302.416,4.6622
1.59868,0.00594176,0.875458,-0.0307473,332.496,302.385,4.66258
1.61423,0.00634646,0.864265,-0.0307105,332.494,302.352,4.66295
1.62812,0.00685446,0.85245,-0.0306696,332.493,302.32,4.66339
1.64292,0.00734234,0.842151,-0.0306318,332.492,302.287,4.66383
1.65779,0.00788058,0.832427,-0.0305942,332.49,302.254,4.66432
1.67212,0.00850414,0.822709,-0.0305543,332.489,302.221,4.66486
1.68529,0.00914206,0.809109,-0.0305166,332.487,302.188,4.66542
1.69932,0.00978202,0.797053,-0.0304817,332.486,302.152,4.66601
1.71262,0.0105187,0.784747,-0.0304441,332.485,302.118,4.66666
1.72407,0.0114169,0.771412,-0.0304006,332.483,302.086,4.66742
1.73724,0.0121965,0.760656,-0.0303632,332.482,302.051,4.66813
1.74949,0.0130664,0.74986,-0.0303236,332.481,302.017,4.66891
1.76179,0.0139115,0.740002,-0.0302855,332.479,301.983,4.6697
1.77531,0.014648,0.731599,-0.0302516,332.478,301.945,4.67045
1.78532,0.0156318,0.716001,-0.0302083,332.477,301.912,4.67133
1.79643,0.0164985,0.703126,-0.0301703,332.476,301.877,4.67218
1.80691,0.0174025,0.68671,-0.0300334,332.475,301.84,4.67308
1.8162,0.0183827,0.670424,-0.0298911,332.474,301.804,4.67403
1.82484,0.0194444,0.654375,-0.0297424,332.473,301.769,4.67505
1.83374,0.0204529,0.64035,-0.0295061,332.472,301.732,4.67608
1.84159,0.0215156,0.621021,-0.0292739,332.471,301.695,4.67716
1.84671,0.0228247,0.599185,-0.0289945,332.471,301.66,4.67837
1.85492,0.023917,0.58292,-0.028775,332.47,301.622,4.67953
1.8598,0.0253613,0.563089,-0.0284904,332.47,301.588,4.68087
1.86624,0.0266113,0.547594,-0.0282559,332.47,301.55,4.68217
1.87269,0.0279445,0.53235,-0.0280115,332.469,301.513,4.68353
1.87805,0.0293851,0.517048,-0.0277521,332.469,301.477,4.68497
1.88403,0.0307964,0.503489,-0.0275086,332.468,301.44,4.68643
1.89002,0.0320662,0.491674,-0.0272898,332.468,301.401,4.68787
1.89385,0.0336896,0.477717,-0.0270139,332.468,301.366,4.68948
1.89883,0.034989,0.462896,-0.0267975,332.468,301.327,4.691
1.90172,0.0365955,0.445525,-0.0265275,332.468,301.291,4.69266
1.90536,0.0381685,0.430166,-0.026272,332.468,301.255,4.69435
1.90961,0.0396775,0.416465,-0.0259259,332.468,301.218,4.69606
1.91366,0.0412416,0.403701,-0.0255881,332.468,301.18,4.69783
1.91745,0.0428992,0.391087,-0.0251095,332.468,301.142,4.69968
1.9214,0.0446445,0.379202,-0.0245233,332.469,301.105,4.70161
1.92784,0.0459484,0.371075,-0.0241142,332.468,301.06,4.70347
1.92926,0.0485087,0.35648,-0.0231769,332.469,301.029,4.70584
1.93258,0.0504572,0.346314,-0.0225812,332.469,300.992,4.708
1.93496,0.0524069,0.331971,-0.0219982,332.47,300.955,4.71021
1.93862,0.0544107,0.318762,-0.0214223,332.47,300.918,4.71249
1.94341,0.0564612,0.30642,-0.0208448,332.47,300.881,4.71484
1.94692,0.0583443,0.295592,-0.0204235,332.47,300.841,4.7172
1.94972,0.060519,0.283652,-0.01993,332.47,300.804,4.71967
1.95402,0.0622058,0.274872,-0.0195525,332.471,300.762,4.72206
1.95673,0.0646591,0.262941,-0.0190022,332.471,300.728,4.72472
1.9595,0.0669016,0.252547,-0.0184861,332.472,300.692,4.72733
1.96217,0.0688733,0.243966,-0.0180413,332.473,300.653,4.72991
1.96412,0.0708874,0.235699,-0.0175974,332.474,300.615,4.73256
1.96678,0.0729237,0.227915,-0.0170493,332.475,300.576,4.73526
1.97017,0.0747615,0.221372,-0.0165687,332.476,300.534,4.73798
1.97231,0.0775861,0.212185,-0.0158342,332.477,300.502,4.74104
1.97407,0.0798573,0.205286,-0.0152567,332.478,300.464,4.74398
1.97629,0.0820449,0.199046,-0.0145973,332.48,300.426,4.74694
1.97904,0.0841235,0.19354,-0.0139842,332.482,300.386,4.74994
1.98093,0.0866676,0.187249,-0.0132422,332.483,300.35,4.75311
1.9836,0.0884386,0.183091,-0.0127479,332.485,300.305,4.75621
1.98472,0.0914594,0.176674,-0.0117917,332.487,300.272,4.75967
1.98549,0.0941893,0.171143,-0.0109129,332.49,300.237,4.76307
1.98765,0.0966343,0.166722,-0.0101436,332.492,300.199,4.76647
1.98991,0.0989603,0.162848,-0.00944368,332.494,300.159,4.76993
1.99203,0.101749,0.158563,-0.00847767,332.496,300.122,4.77355
1.99416,0.104388,0.154795,-0.00758198,332.499,300.085,4.77721
1.99646,0.106736,0.151606,-0.0067979,332.502,300.044,4.78088
1.998,0.10943,0.143416,-0.00592056,332.505,300.006,4.78469
2.00042,0.112624,0.140139,-0.00489191,332.507,299.971,4.78869
2.00173,0.115145,0.137504,-0.00409747,332.511,299.931,4.79263
2.00232,0.118249,0.134448,-0.00312265,332.515,299.895,4.79674
2.00345,0.120972,0.127386,-0.00227241,332.518,299.856,4.80083
2.00448,0.123662,0.120784,-0.00144169,332.522,299.817,4.80498
2.00498,0.126728,0.113545,-0.000609102,332.526,299.781,4.80924
2.00617,0.129416,0.107503,0.000135213,332.53,299.743,4.81345
2.00674,0.132092,0.101685,0.000878568,332.534,299.704,4.81771
2.00709,0.134858,0.0958902,0.00155232,332.538,299.667,4.82201
2.00793,0.137526,0.0906513,0.00220597,332.543,299.63,4.82635
2.00922,0.140083,0.0859366,0.00283356,332.548,299.591,4.83072
2.01082,0.142792,0.0813125,0.00349303,332.552,299.553,4.83517
2.01181,0.145504,0.0769304,0.00413969,332.557,299.515,4.8397
2.01305,0.148103,0.0775356,0.00465251,332.563,299.476,4.84429
2.01464,0.151046,0.0782413,0.00522302,332.568,299.44,4.84899
2.01641,0.153141,0.0787127,0.00562476,332.574,299.395,4.85377
2.01761,0.156804,0.0794839,0.00620606,332.579,299.364,4.85867
2.01816,0.159548,0.0750562,0.00664888,332.585,299.326,4.86346
2.01967,0.162141,0.0711667,0.00707442,332.591,299.288,4.86828
2.02202,0.164422,0.0679311,0.00734789,332.598,299.247,4.87312
2.02425,0.167178,0.0640544,0.00769453,332.603,299.212,4.87792
2.02628,0.169538,0.0607578,0.00800635,332.61,299.174,4.88269
2.02864,0.171651,0.0578381,0.00842151,332.616,299.135,4.88744
2.03087,0.173785,0.0548927,0.00886074,332.623,299.097,4.89215
2.03341,0.175759,0.0522445,0.00939156,332.63,299.059,4.89685
2.03481,0.177666,0.0496152,0.0100125,332.637,299.02,4.90159
2.03711,0.179705,0.0471147,0.0107834,332.644,298.982,4.90634
2.03874,0.181644,0.044739,0.0115265,332.652,298.944,4.91112
2.04024,0.183544,0.042564,0.0123547,332.66,298.904,4.91601
2.04164,0.185546,0.0404243,0.0132071,332.668,298.866,4.92094
2.04294,0.187736,0.0382793,0.014218,332.676,298.828,4.92592
2.04462,0.189803,0.0364863,0.0151388,332.685,298.789,4.93104
2.04622,0.192052,0.0346282,0.0160305,332.693,298.752,4.93615
2.04801,0.194241,0.0377467,0.0168984,332.702,298.714,4.94133
2.0497,0.196328,0.0405904,0.0176167,332.712,298.675,4.94654
2.05235,0.198432,0.0435286,0.0182559,332.721,298.637,4.95173
2.05487,0.200489,0.0462593,0.0188899,332.73,298.599,4.95695
2.05675,0.202358,0.048632,0.0193915,332.74,298.56,4.96219
2.06011,0.204258,0.0512477,0.0199268,332.75,298.522,4.96735
2.06324,0.206041,0.0536134,0.0204452,332.76,298.484,4.97255
2.06492,0.207745,0.0509225,0.0209551,332.77,298.445,4.97775
2.06648,0.209429,0.0483127,0.0215797,332.781,298.407,4.98295
2.06793,0.211117,0.045799,0.0222127,332.792,298.369,4.98814
2.06971,0.212594,0.0438218,0.0228353,332.804,298.327,4.99362
2.0715,0.214605,0.0412919,0.0236788,332.814,298.291,4.99881
2.07259,0.216398,0.0391692,0.0245214,332.826,298.253,5.00422
2.07409,0.218288,0.0372111,0.025476,332.838,298.215,5.00971
2.0755,0.220346,0.0352946,0.0264588,332.85,298.178,5.01528
2.07679,0.222442,0.0335316,0.027513,332.862,298.14,5.02099
2.07751,0.224512,0.0318492,0.0285162,332.875,298.101,5.02683
2.07763,0.226871,0.0300065,0.0296252,332.888,298.064,5.03267
2.07826,0.229119,0.0284451,0.0307881,332.902,298.026,5.03862
2.07885,0.231304,0.0270195,0.0318979,332.916,297.987,5.04468
2.07988,0.233677,0.0256279,0.0331037,332.929,297.95,5.05071
2.08083,0.23607,0.0242928,0.0343241,332.943,297.914,5.05677
2.08123,0.238264,0.0230496,0.0354417,332.957,297.876,5.06295
2.08022,0.240615,0.0166168,0.0366593,332.972,297.839,5.06907
2.0788,0.24287,0.0107968,0.0378098,332.987,297.802,5.07531
2.07845,0.244853,0.00599157,0.0388283,333.003,297.761,5.08173
2.07789,0.247565,-9.73203e-06,0.0401882,333.017,297.728,5.08794
2.07692,0.24989,-0.0048682,0.0414479,333.033,297.691,5.09434
2.07559,0.252014,-0.00904592,0.0425586,333.05,297.651,5.10099
2.07455,0.254868,-0.0140953,0.0440201,333.065,297.618,5.10745
